date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-01-31 00:00:00,4.9,-1,9.2,0,,,6.8,,1021.4,
2018-02-01 00:00:00,2.3,0.8,6.3,0,,,8.9,,1024.7,
2018-02-02 00:00:00,2.4,0.5,3.8,13.5,1,,8.4,,1024.7,
2018-02-03 00:00:00,4.9,1.6,7.8,1.5,,,6.8,,1016.1,
2018-02-04 00:00:00,4.9,2.5,9.8,0,,,8,,1009.6,
2018-02-05 00:00:00,3.5,1.1,8.1,0,,,11.6,,1010.3,
2018-02-06 00:00:00,3.2,-1.2,8.2,0,,,7.9,,1010.9,
2018-02-07 00:00:00,3.8,-1.8,9.1,0,,,7.8,,1013.2,
2018-02-08 00:00:00,3.4,0.1,9.2,0,,,7.5,,1019.4,
2018-02-09 00:00:00,4.8,-1.4,9.5,0,,,6.6,,1024.9,
2018-02-10 00:00:00,8.4,0.3,11.9,0,,,10.1,,1018.9,
2018-02-11 00:00:00,7.1,4.6,14.9,1.5,,,8.6,,1004.2,
2018-02-12 00:00:00,3.8,-0.7,9.7,0,,,12.8,,1009.7,
2018-02-13 00:00:00,4.2,-1.2,9.7,0,,,6.3,,1013.5,
2018-02-14 00:00:00,8.1,-0.2,11,0,,,10.7,,1017.3,
2018-02-15 00:00:00,8.6,6.5,15.1,0,,,9.2,,1011.2,
2018-02-16 00:00:00,6.6,3.4,10,0,,,11.6,,1014.4,
2018-02-17 00:00:00,4.2,1,12.3,0,,,11.1,,1006.4,
2018-02-18 00:00:00,4.2,-1.8,9.8,0,,,13.7,,1018.5,
2018-02-19 00:00:00,6.6,1.5,10.7,0,,,8,,1019.4,
2018-02-20 00:00:00,7.5,3.2,12.4,0,,,8.4,,1015,
2018-02-21 00:00:00,5.3,3.8,8.6,0,,,9.7,,1015.7,
2018-02-22 00:00:00,2.3,1.6,3.2,1.5,,,11,,1020.9,
2018-02-23 00:00:00,3.7,1.9,8.1,1,,,7.5,,1020.5,
2018-02-24 00:00:00,8.2,0.5,14.4,0,,,8.9,,1022,
2018-02-25 00:00:00,5.6,2.9,8.9,0,,,8.4,,1024.9,
2018-02-26 00:00:00,6.1,4.3,10.9,0,,,9.3,,1022.1,
2018-02-27 00:00:00,7.8,4.1,12.8,0,,,8.5,,1022.3,
2018-02-28 00:00:00,10.1,3.3,14.7,0,,,9.1,,1020.5,
2018-03-01 00:00:00,12.3,6.9,20.3,49,,,11.5,,994.3,
2018-03-02 00:00:00,8.4,5.6,14.4,0,,,10.9,,1006.7,
2018-03-03 00:00:00,10.6,3.2,16.2,0,,,7.6,,1017.6,
2018-03-04 00:00:00,16.1,5.8,21.2,0,,,12.7,,1018.2,
2018-03-05 00:00:00,13.4,10,19.9,0,,,18.2,,1009.9,
2018-03-06 00:00:00,8.5,5,11.7,,,,12.6,,1021.2,
2018-03-07 00:00:00,5.5,2.8,8.3,0,,,10.2,,1034.1,
2018-03-08 00:00:00,5.7,3.8,8.1,,,,10,,1023.9,
2018-03-09 00:00:00,8.9,7,17.1,81,,,12.5,,1006.4,
2018-03-10 00:00:00,7.3,4.5,10.8,,,,10.4,,1017.6,
2018-03-11 00:00:00,9.3,5.5,16.1,0,,,7.1,,1019.4,
2018-03-12 00:00:00,10.1,5.2,15.9,0,,,12.3,,1021,
2018-03-13 00:00:00,12.3,5.3,17.5,0,,,9,,1021.7,
2018-03-14 00:00:00,14.9,7.2,21.5,0,,,7.6,,1019.8,
2018-03-15 00:00:00,17.8,9,22.1,0,,,14.1,,1017.2,
2018-03-16 00:00:00,9.1,6.1,16.9,0,,,16.5,,1012.2,
2018-03-17 00:00:00,8.2,3.1,12.1,4.1,,,12.1,,1026,
2018-03-18 00:00:00,12.2,5.4,15.8,0,,,10.6,,1024.6,
2018-03-19 00:00:00,12.7,8.9,18,0,,,7.9,,1016.4,
2018-03-20 00:00:00,6.9,6.9,8.8,6.1,,,13.2,,1018.8,
2018-03-21 00:00:00,3.9,1.9,6.5,,,,10.7,,1019,
2018-03-22 00:00:00,11.1,3.7,14.5,50,,,9.7,,998.4,
2018-03-23 00:00:00,11.1,8.1,18.8,0,,,9.5,,1011.1,
2018-03-24 00:00:00,11.6,7.3,16.8,2.5,,,9.6,,1018.7,
2018-03-25 00:00:00,13.3,6.6,19.3,0,,,9.6,,1019.9,
2018-03-26 00:00:00,14.9,8.2,21.8,0,,,7.9,,1019.6,
2018-03-27 00:00:00,16.1,10.1,22.1,0,,,7,,1018.4,
2018-03-28 00:00:00,17.5,11.1,22.9,0,,,8.8,,1016.4,
2018-03-29 00:00:00,18,12.5,23.8,,,,8.9,,1014.2,
2018-03-30 00:00:00,14.1,11.1,18.1,,,,14.6,,1020.6,
2018-03-31 00:00:00,14.2,8.3,18.1,0,,,11.5,,1023,
2018-04-01 00:00:00,16.8,9.6,21.9,0,,,13.2,,1017.5,
2018-04-02 00:00:00,18.2,12.3,24.5,0,,,8.9,,1016.6,
2018-04-03 00:00:00,18.4,14.3,23.4,0,,,8.2,,1017.4,
2018-04-04 00:00:00,19.2,15.1,26.2,0,,,12.1,,1012,
2018-04-05 00:00:00,13.4,11.7,14.8,,,,12.5,,1019.3,
2018-04-06 00:00:00,19.6,11.6,22.4,0,,,18.9,,1007.8,
2018-04-07 00:00:00,13.2,11,21.8,1,,,15.5,,998.1,
2018-04-08 00:00:00,11.9,7.7,15.9,,,,7.6,,1011,
2018-04-09 00:00:00,13.6,6,19.7,,,,13.8,,1015.1,
2018-04-10 00:00:00,14.9,8,19.1,0,,,12.4,,1021.5,
2018-04-11 00:00:00,17.1,,,,,,24.6,,1012.7,
2018-04-12 00:00:00,18.2,,25.9,0,,,,,,
2018-04-13 00:00:00,15,12.3,20.9,0,,,14,,1019.7,
2018-04-14 00:00:00,15.1,11.5,17.8,,,,14.5,,1019.2,
2018-04-15 00:00:00,16.3,13.8,22.1,19.1,,,17.1,,999.9,
2018-04-16 00:00:00,14.7,11.7,20,0,,,13.3,,1015,
2018-04-17 00:00:00,12.6,11.3,15,0,,,8.3,,1024.3,
2018-04-18 00:00:00,12.6,10.7,16,17,,,7.7,,1016.5,
2018-04-19 00:00:00,17,10.2,22.2,13.5,,,11.5,,1016.4,
2018-04-20 00:00:00,18.8,12.3,26.4,0,,,10.8,,1017.4,
2018-04-21 00:00:00,19.4,12.8,26,0,,,10.2,,1019.8,
2018-04-22 00:00:00,20.7,13.9,28.3,0,,,7.4,,1017.3,
2018-04-23 00:00:00,16.3,15.3,18.7,0,,,10.4,,1020.5,
2018-04-24 00:00:00,18.8,15.1,21.3,0,,,11.4,,1014.3,
2018-04-25 00:00:00,18.3,,22.5,25.9,,,12.4,,1001.6,
2018-04-26 00:00:00,19.1,14.8,25,32.5,,,14.6,,1009.3,
2018-04-27 00:00:00,18.7,15.1,22,0,,,10.4,,1010,
2018-04-28 00:00:00,19.8,15.6,26.1,0,,,15.8,,1012.3,
2018-04-29 00:00:00,20.9,14,25.6,0,,,15.8,,1016.9,
2018-04-30 00:00:00,20.9,17.5,24.6,,,,17.3,,1015.9,
2018-05-01 00:00:00,22.3,16.7,28.1,0,,,10.3,,1015.4,
2018-05-02 00:00:00,20.4,17.1,24.1,,,,11.2,,1013,
2018-05-03 00:00:00,20.3,17,27.4,17.5,,,22.4,,999.6,
2018-05-04 00:00:00,17.3,14.1,23.8,0,,,14.6,,1006.9,
2018-05-05 00:00:00,19.4,11.5,24.3,0,,,11.7,,1014.2,
2018-05-06 00:00:00,21.4,14.4,26.5,0,,,14.9,,1012.7,
2018-05-07 00:00:00,15.9,14.2,21.6,0.5,,,15.7,,1006.8,
2018-05-08 00:00:00,12.2,11.7,14.6,22.1,,,11.2,,1013.1,
2018-05-09 00:00:00,12.4,10.3,14.3,41.9,,,10.2,,1015.8,
2018-05-10 00:00:00,12.2,11,15.7,,,,6.5,,1017.9,
2018-05-11 00:00:00,17.5,9,22.4,8.4,,,12.8,,1018.5,
2018-05-12 00:00:00,19.9,12.9,24.6,0,,,9.5,,1015.8,
2018-05-13 00:00:00,17.4,14.7,21.4,0,,,11.9,,1010.5,
2018-05-14 00:00:00,21.4,14.6,28.6,49,,,10.5,,1005.7,
2018-05-15 00:00:00,23.4,14.8,28.4,0,,,13.7,,1012,
2018-05-16 00:00:00,23.9,18.8,29,0,,,15.5,,1011.1,
2018-05-17 00:00:00,23.9,21.4,28.4,0,,,13.2,,1006.8,
2018-05-18 00:00:00,23.5,20,27.1,0,,,10.7,,1005.4,
2018-05-19 00:00:00,18.9,15.8,26.3,0,,,15.9,,1002.8,
2018-05-20 00:00:00,17.3,13.1,22.1,0,,,12.6,,1017.8,
2018-05-21 00:00:00,20.8,13.7,27.2,0,,,8.7,,1019.9,
2018-05-22 00:00:00,21.3,15,27.3,0,,,11.4,,1018.5,
2018-05-23 00:00:00,18.2,17.1,21.8,0,,,8.3,,1010.8,
2018-05-24 00:00:00,21.8,16.1,25.7,15,,,9.8,,1004.2,
2018-05-25 00:00:00,22.9,18.7,27.1,0,,,13.4,,1006.6,
2018-05-26 00:00:00,20.4,18.5,25.2,0,,,9.5,,1009.2,
2018-05-27 00:00:00,21.8,16.2,26.9,0,,,10.1,,1010.9,
2018-05-28 00:00:00,22.1,18.8,26,0,,,8.7,,1013.2,
2018-05-29 00:00:00,23.2,19.3,27.6,0,,,11.6,,1014.9,
2018-05-30 00:00:00,19.9,17.9,25,0,,,9.8,,1013.7,
2018-05-31 00:00:00,19.5,16.7,21.5,,,,8.5,,1006.5,
2018-06-01 00:00:00,21.7,18.1,27.5,0,,,11.9,,1009.8,
2018-06-02 00:00:00,21.9,16.9,27.2,0,,,8.4,,1015.7,
2018-06-03 00:00:00,22.8,17.3,28.6,0,,,10,,1016.7,
2018-06-04 00:00:00,23.5,18.5,29.1,0,,,9.8,,1015.6,
2018-06-05 00:00:00,23.7,18.2,28.3,0,,,8.2,,1014.7,
2018-06-06 00:00:00,,,,,,,,,,
2018-06-07 00:00:00,23.2,18.2,27.3,13.5,,,,,,
2018-06-08 00:00:00,24,19.3,27.5,0,,,,,,
2018-06-09 00:00:00,25.2,21.3,32,1,,,10.1,,1003.7,
2018-06-10 00:00:00,20.1,18.7,22,,,,11.3,,1009.6,
2018-06-11 00:00:00,18.9,18.1,19.9,,,,10.7,,998,
2018-06-12 00:00:00,20.7,17.8,26.4,18,,,7.8,,995.6,
2018-06-13 00:00:00,21.7,18.3,27,0,,,9.1,,1002.6,
2018-06-14 00:00:00,20.5,18.6,25.2,0,,,12.9,,1009.8,
2018-06-15 00:00:00,17.8,16.1,20,,,,11.4,,1009.5,
2018-06-16 00:00:00,16.2,14.2,18.4,12.4,,,9.8,,1013.1,
2018-06-17 00:00:00,19.7,15.1,22.5,0,,,8.8,,1016.1,
2018-06-18 00:00:00,19.4,17.7,21.2,0,,,6.6,,1012.6,
2018-06-19 00:00:00,23.3,18.2,28.8,2,,,9.5,,1009.2,
2018-06-20 00:00:00,20.3,19.6,21.7,7.6,,,10,,1004.6,
2018-06-21 00:00:00,21.5,19,24.4,19.1,,,6.7,,1002,
2018-06-22 00:00:00,23.2,19.4,28.1,0,,,10.2,,1007.2,
2018-06-23 00:00:00,19.9,18.1,23,0,,,6,,1006.8,
2018-06-24 00:00:00,22.1,17.9,27,17.5,,,7.4,,1005.1,
2018-06-25 00:00:00,26.7,19.7,32.6,1,,,8.1,,1010.7,
2018-06-26 00:00:00,26.6,22.3,30.1,0,,,13.6,,1014,
2018-06-27 00:00:00,27.8,24.9,31.7,0,,,23.8,,1006.1,
2018-06-28 00:00:00,27.4,25.2,31.9,0,,,21.5,,1005.7,
2018-06-29 00:00:00,28.3,25.5,32.9,0,,,24.7,,1010.8,
2018-06-30 00:00:00,28.6,25.2,32.7,0,,,20.6,,1016.6,
2018-07-01 00:00:00,27.9,25.6,32,0,,,19.4,,1018.3,
2018-07-02 00:00:00,29.1,24,33.5,0,,,13.3,,1014.3,
2018-07-03 00:00:00,28.1,25.6,32.7,0,,,17.6,,1008.9,
2018-07-04 00:00:00,27.7,25.5,31.2,0,,,23.3,,1004.5,
2018-07-05 00:00:00,26,25.5,28.7,0,,,24.9,,1004.4,
2018-07-06 00:00:00,21.9,19.2,24.9,,,,11.2,,1010.3,
2018-07-07 00:00:00,26.3,19.1,29.6,7.9,,,12.8,,1012.6,
2018-07-08 00:00:00,27.6,24.5,32.2,0,,,14.3,,1015.5,
2018-07-09 00:00:00,27.5,24.2,31.6,3.6,,,11.4,,1018.7,
2018-07-10 00:00:00,28.6,25.5,32.8,0,,,13.1,,1017.9,
2018-07-11 00:00:00,28.4,25.3,34.2,0,,,7.6,,1014.5,
2018-07-12 00:00:00,27.1,23.1,30,3.6,,,10.3,,1013,
2018-07-13 00:00:00,29.6,25.5,33.8,0,,,10.1,,1009.6,
2018-07-14 00:00:00,30.1,26.2,35.4,0,,,9.8,,1010.2,
2018-07-15 00:00:00,29.8,26.3,34.5,0,,,11.4,,1011.7,
2018-07-16 00:00:00,29.9,26.3,34.4,0,,,10.7,,1011.4,
2018-07-17 00:00:00,29.9,27.1,34.8,0,,,11.8,,1010.8,
2018-07-18 00:00:00,30.5,26.7,35.3,0,,,10.6,,1009.8,
2018-07-19 00:00:00,29.9,26.6,34.8,0,,,12.7,,1010.3,
2018-07-20 00:00:00,29.9,27.2,34.2,0,,,16.3,,1011,
2018-07-21 00:00:00,30.5,26.9,34.9,0,,,11.9,,1010.5,
2018-07-22 00:00:00,31.7,26.6,35.6,0,,,9,,1008.3,
2018-07-23 00:00:00,31.2,28.6,39,0,,,10,,1005.4,
2018-07-24 00:00:00,29.6,26.4,35.3,0,,,10.2,,1006.3,
2018-07-25 00:00:00,27.8,25.9,32.2,2.5,,,10.3,,1009,
2018-07-26 00:00:00,26.2,24.4,30.7,0,,,10.7,,1009.9,
2018-07-27 00:00:00,24.3,23.5,28.5,0,,,11.3,,1009.1,
2018-07-28 00:00:00,25.6,20.1,28,16,,,15,,1003.1,
2018-07-29 00:00:00,28.1,25.7,32.3,51.1,,,13.7,,1005.1,
2018-07-30 00:00:00,27.8,25.3,31.9,0,,,9.4,,1008.8,
2018-07-31 00:00:00,28.7,24.4,33.8,0,,,9.1,,1006.4,
2018-08-01 00:00:00,30.8,24.8,35.1,0,,,8.7,,1003.4,
2018-08-02 00:00:00,31.3,26.7,37.3,0,,,9.1,,1004.6,
2018-08-03 00:00:00,30.1,27.5,35.4,0,,,9.2,,1005.9,
2018-08-04 00:00:00,30.1,26.1,34.1,0,,,10.2,,1007,
2018-08-05 00:00:00,30.4,27.2,34.7,0,,,11.1,,1004.4,
2018-08-06 00:00:00,26.8,25.3,34,0,,,9.9,,1004.1,
2018-08-07 00:00:00,22.3,20.9,24.3,2,,,11.6,,1008.1,
2018-08-08 00:00:00,23.5,21.7,25.1,,,,14.1,,1000.7,
2018-08-09 00:00:00,28.6,23.8,32.1,39.1,,,17.7,,996.8,
2018-08-10 00:00:00,29.6,27.1,34.5,0,,,13.6,,1001.4,
2018-08-11 00:00:00,28.3,26.5,33.6,0,,,8.3,,1004.3,
2018-08-12 00:00:00,27.8,25.6,31.1,0.5,,,7.6,,1009.7,
2018-08-13 00:00:00,26.9,24.8,34.1,0,,,7.7,,1011.5,
2018-08-14 00:00:00,29.8,23.9,34.1,10.4,,,14.3,,1012.9,
2018-08-15 00:00:00,29.6,27.2,33.1,0,,,20.6,,1012.9,
2018-08-16 00:00:00,28.4,27.2,32.3,0,,,21.5,,1006.4,
2018-08-17 00:00:00,24.4,22.9,30,0,,,19.6,,1007.4,
2018-08-18 00:00:00,22.8,18.3,27.2,0,,,10.5,,1013.1,
2018-08-19 00:00:00,24.4,19.4,28.6,0,,,9,,1014.8,
2018-08-20 00:00:00,25.3,20.9,27.6,0,,,6.1,,1013.7,
2018-08-21 00:00:00,29.2,23.7,33.6,0,,,12.4,,1012.2,
2018-08-22 00:00:00,29.6,27,34.1,0,,,17.7,,1013.5,
2018-08-23 00:00:00,29.4,26.2,33.7,0,,,16.6,,1014.3,
2018-08-24 00:00:00,28.6,26.3,31.4,7.1,,,26.2,,1009.8,
2018-08-25 00:00:00,30.9,27.6,35.6,0.5,,,16.1,,1009.4,
2018-08-26 00:00:00,30.8,26.5,36,0,,,7.6,,1010.2,
2018-08-27 00:00:00,29.6,25.1,35.2,,,,10.5,,1011.6,
2018-08-28 00:00:00,26.9,23.5,30.5,17,,,8.8,,1012.2,
2018-08-29 00:00:00,26.4,24.1,29.2,0,,,8.7,,1012.8,
2018-08-30 00:00:00,29.2,25,34,0.5,,,9.5,,1011.1,
2018-08-31 00:00:00,28.1,25.4,35.4,0,,,9,,1008.1,
2018-09-01 00:00:00,24.6,21.9,31.4,1,,,9.2,,1008.5,
2018-09-02 00:00:00,22.4,20.7,23.7,8.4,,,6.8,,1013.7,
2018-09-03 00:00:00,24.1,22,26.1,8.4,,,6.4,,1011.8,
2018-09-04 00:00:00,26.9,22.8,28.7,11.4,,,19.6,,1004.6,
2018-09-05 00:00:00,28,22.5,32,11.9,,,24.1,,1001.6,
2018-09-06 00:00:00,27.6,24.8,31.5,0,,,13.4,,1007.2,
2018-09-07 00:00:00,27.8,24.9,30.4,0,,,19.2,,1009,
2018-09-08 00:00:00,28.8,26.5,33,0,,,19.1,,1011.2,
2018-09-09 00:00:00,27.9,26.2,32.1,0,,,17.3,,1014.3,
2018-09-10 00:00:00,23.6,22,30.6,0,,,13.1,,1013.5,
2018-09-11 00:00:00,21,19.7,23.9,42.4,,,13.3,,1019.7,
2018-09-12 00:00:00,21.2,18.1,24.4,0,,,10.7,,1023.3,
2018-09-13 00:00:00,23,18.5,27.3,0,,,7.5,,1020.7,
2018-09-14 00:00:00,21.4,20,24.9,5.6,,,7,,1019.2,
2018-09-15 00:00:00,20.9,19.1,22.2,7.6,,,5.6,,1015.8,
2018-09-16 00:00:00,23.7,20.3,27.4,0,,,6.7,,1013.1,
2018-09-17 00:00:00,24.1,21.4,31.2,0,,,7.8,,1011.3,
2018-09-18 00:00:00,21.2,20.6,28.1,,,,9.3,,1014.3,
2018-09-19 00:00:00,22.8,18.2,27.4,2,,,10.7,,1014.4,
2018-09-20 00:00:00,18.4,15.6,24,0,,,7.3,,1015.3,
2018-09-21 00:00:00,17.5,15.7,18.9,,,,12.7,,1013.3,
2018-09-22 00:00:00,22.6,18.7,25.8,17,,,4.8,,1009.7,
2018-09-23 00:00:00,24.4,21.3,28.4,0,,,8.5,,1016,
2018-09-24 00:00:00,24.5,21.2,28.6,1.5,,,7,,1015.2,
2018-09-25 00:00:00,19.6,18.8,25.2,0,,,8.9,,1014.7,
2018-09-26 00:00:00,16.9,15.9,19.9,18.5,,,8.7,,1017.5,
2018-09-27 00:00:00,15.8,14.8,17.5,52.6,,,10.6,,1013.9,
2018-09-28 00:00:00,20.9,14.1,26,1,,,7.1,,1016.7,
2018-09-29 00:00:00,18.4,17.5,21.3,0,,,7.7,,1019.8,
2018-09-30 00:00:00,20,17,26.6,,,,11.2,,1006.4,
2018-10-01 00:00:00,24.1,20.7,32.3,34,,,22.5,,993.5,
2018-10-02 00:00:00,22,17.5,26.9,0,,,10.4,,1011.9,
2018-10-03 00:00:00,21.1,18.1,23.3,0,,,8.5,,1019.8,
2018-10-04 00:00:00,19.8,19.2,21.4,0,,,8.9,,1026,
2018-10-05 00:00:00,18.8,18,19.8,,,,8.5,,1026.1,
2018-10-06 00:00:00,26.1,18.4,29.3,7.6,,,12.9,,1015.9,
2018-10-07 00:00:00,26.4,24.4,32.3,0,,,16.1,,1007.8,
2018-10-08 00:00:00,20.7,19.4,23.3,0,,,9.7,,1014.5,
2018-10-09 00:00:00,22.1,17.9,26.4,0,,,7.6,,1015.6,
2018-10-10 00:00:00,22.6,18.7,26.4,0,,,9.1,,1015.7,
2018-10-11 00:00:00,21.5,19.8,23.7,1.5,,,7,,1013.7,
2018-10-12 00:00:00,19.3,18.8,22.5,0,,,10.7,,1016.4,
2018-10-13 00:00:00,16.3,16.4,18.3,0,,,9.6,,1023.5,
2018-10-14 00:00:00,17.4,13.2,19.6,7.6,,,8.9,,1021,
2018-10-15 00:00:00,17.8,16.4,21.1,0,,,5.4,,1018.8,
2018-10-16 00:00:00,18.3,15.7,21.2,0.5,,,7.4,,1014,
2018-10-17 00:00:00,17.9,15.1,22.3,1,,,9.3,,1011.3,
2018-10-18 00:00:00,17.2,13.7,21.7,0,,,9.4,,1016.4,
2018-10-19 00:00:00,16.6,14.3,20.1,0,,,9.2,,1018.1,
2018-10-20 00:00:00,16.3,13.4,22,0.5,,,10.4,,1017.7,
2018-10-21 00:00:00,16.3,13.1,21.6,8.9,,,9.5,,1020.3,
2018-10-22 00:00:00,17,11.6,21.6,0,,,7.3,,1023.4,
2018-10-23 00:00:00,15.1,13.7,18.4,,,,9.7,,1022.2,
2018-10-24 00:00:00,18.3,13.7,22.7,1.5,,,8.1,,1015.2,
2018-10-25 00:00:00,18.2,14,22.4,0,,,7.9,,1018,
2018-10-26 00:00:00,18.2,14.8,21.6,0,,,8,,1020.3,
2018-10-27 00:00:00,18.6,16.2,24.4,11.9,,,7.8,,1008.3,
2018-10-28 00:00:00,16.4,14.3,21.1,0,,,7.8,,1009.1,
2018-10-29 00:00:00,16.9,12.4,22.2,0,,,8.8,,1008.9,
2018-10-30 00:00:00,16.9,11.8,22.9,0,,,8.6,,1010.6,
2018-10-31 00:00:00,14.8,12.1,19.9,0,,,9.6,,1013.5,
2018-11-01 00:00:00,14.3,11.8,19.5,0,,,12.3,,1018.6,
2018-11-02 00:00:00,14.6,10.1,18.8,0,,,7.9,,1024.5,
2018-11-03 00:00:00,15.6,10.6,20.2,0,,,7,,1025.3,
2018-11-04 00:00:00,14.7,13.3,16,,,,7.5,,1022.7,
2018-11-05 00:00:00,17.8,14.6,21.5,,,,6.9,,1021.5,
2018-11-06 00:00:00,17,16.7,21.1,0,,,6.6,,1020.6,
2018-11-07 00:00:00,16.2,14.5,20,35.6,,,10.2,,1023,
2018-11-08 00:00:00,16.9,13.1,20.7,0,,,9.3,,1024.2,
2018-11-09 00:00:00,16,14.2,17.3,2.5,,,6.4,,1020,
2018-11-10 00:00:00,17.8,15.5,22.8,5.1,,,7.3,,1017.2,
2018-11-11 00:00:00,16,13.8,20.1,1,,,7,,1020,
2018-11-12 00:00:00,15.9,12.8,19,0.5,,,6.1,,1014.6,
2018-11-13 00:00:00,14.3,13.8,16.3,1.5,,,9.9,,1013,
2018-11-14 00:00:00,12.7,10.9,16.7,0,,,9.8,,1015.7,
2018-11-15 00:00:00,12.3,8.7,17,0,,,8,,1022.2,
2018-11-16 00:00:00,13.9,8.1,17.2,0,,,7,,1022,
2018-11-17 00:00:00,14.9,11.8,19.5,0,,,7.6,,1016.5,
2018-11-18 00:00:00,14,10.8,17.2,0,,,7.1,,1018.6,
2018-11-19 00:00:00,12.5,10.9,16.3,0,,,7.1,,1014.1,
2018-11-20 00:00:00,10.4,9.5,15.3,9.4,,,7.8,,1018.8,
2018-11-21 00:00:00,12.3,5.8,16.3,0,,,5.9,,1021.6,
2018-11-22 00:00:00,10.4,8.9,13.5,5.6,,,7.4,,1011.8,
2018-11-23 00:00:00,10.6,6.6,15.3,0,,,8.5,,1018.5,
2018-11-24 00:00:00,9.2,7.7,12.1,0,,,6.9,,1025.5,
2018-11-25 00:00:00,10.2,6.5,14.5,0,,,7.5,,1023.1,
2018-11-26 00:00:00,13.9,7.1,17.7,0,,,6.7,,1023.1,
2018-11-27 00:00:00,13,11.6,17.9,0,,,6.4,,1021,
2018-11-28 00:00:00,14.7,8.9,18.1,0,,,6.1,,1016.7,
2018-11-29 00:00:00,12.2,11.1,15.3,0.5,,,9,,1018.2,
2018-11-30 00:00:00,12.1,8.1,16,0,,,8.3,,1021.2,
2018-12-01 00:00:00,11.9,7.7,17.2,0,,,9.6,,1020.6,
2018-12-02 00:00:00,10.7,7.7,11.6,0,,,7.4,,1029.6,
2018-12-03 00:00:00,14,9.7,17,0,,,5.8,,1025.2,
2018-12-04 00:00:00,19.2,12.3,23.4,0,,,10.1,,1014.6,
2018-12-05 00:00:00,14.6,13.6,19,0,,,11.4,,1016.6,
2018-12-06 00:00:00,10.3,8.6,13.1,,,,8.5,,1017.8,
2018-12-07 00:00:00,12.1,9,16.4,2.5,,,6.1,,1010.4,
2018-12-08 00:00:00,8.7,6.3,12.2,0,,,8,,1015.3,
2018-12-09 00:00:00,7.1,5.7,10.5,0,,,11.4,,1021.8,
2018-12-10 00:00:00,5.2,4.9,8.4,0,,,9,,1028.1,
2018-12-11 00:00:00,5.1,1.4,7.3,0,,,8.7,,1029.3,
2018-12-12 00:00:00,7.8,3.2,10.8,21.6,,,11.8,,1014.3,
2018-12-13 00:00:00,5.9,4.5,9.6,0.5,,,9.5,,1019.8,
2018-12-14 00:00:00,6.4,2.5,10.3,0.5,,,14.5,,1020.6,
2018-12-15 00:00:00,5,3.3,9.5,0,,,12.8,,1025.8,
2018-12-16 00:00:00,4.1,0.4,5.8,0,,,5.3,,1023.6,
2018-12-17 00:00:00,7.7,2.7,11.5,2,,,6.2,,1007.5,
2018-12-18 00:00:00,8.2,6,12.8,0.5,,,10.2,,1010.9,
2018-12-19 00:00:00,8.3,3.7,12.7,0,,,7.3,,1015.3,
2018-12-20 00:00:00,8.7,4.5,14.1,0,,,5.7,,1018.9,
