date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2010-03-20 00:00:00,18.4,7,20.9,0,,,17.8,,1008.8,
2010-03-21 00:00:00,11.6,7.3,21.1,4.6,,,24.9,,997.4,
2010-03-22 00:00:00,10.7,5.7,13.6,0,,,13.2,,1015.5,
2010-03-23 00:00:00,10.9,7.8,14.7,0,,,7.2,,1014.9,
2010-03-24 00:00:00,5,3.4,10.1,4.6,,,10.7,,1019.4,
2010-03-25 00:00:00,5.2,3.2,7,,,,10.8,,1008.1,
2010-03-26 00:00:00,7.4,5.5,12.1,12.4,,,8.1,,1012.9,
2010-03-27 00:00:00,8.4,4.4,12.3,3,,,11.4,,1022.6,
2010-03-28 00:00:00,4.7,4.1,7.1,0,,,12.3,,1023.1,
2010-03-29 00:00:00,3.8,2.9,8.3,,,,10.7,,1018.6,
2010-03-30 00:00:00,6.6,1.2,10.4,0,,,13.9,,1028.4,
2010-03-31 00:00:00,10.6,2.6,14.5,0,,,7.8,,1025.5,
2010-04-01 00:00:00,18.1,7.4,20.7,0,,,16.2,,1016,
2010-04-02 00:00:00,12.4,10.7,20,,,,20.6,,1005.8,
2010-04-03 00:00:00,10.3,8.9,14.5,0,,,11.2,,1018.6,
2010-04-04 00:00:00,8.8,7,10.9,0,,,7.8,,1027.2,
2010-04-05 00:00:00,9.2,7.3,11.9,,,,6.6,,1018.7,
2010-04-06 00:00:00,15.8,11,19.1,9.9,,,10.2,,1012.7,
2010-04-07 00:00:00,9.1,7.9,14.4,0,,,11,,1012.8,
2010-04-08 00:00:00,9.1,6.1,13.1,2.5,,,10.9,,1024.2,
2010-04-09 00:00:00,12.7,6.9,14.6,0,,,10,,1028.1,
2010-04-10 00:00:00,16.8,11.3,20.2,0,,,10.9,,1019.4,
2010-04-11 00:00:00,15.9,14.4,23.2,0,,,9.5,,1016,
2010-04-12 00:00:00,8.9,6.5,14.3,,,,13,,1020.7,
2010-04-13 00:00:00,16.8,6.4,20,36.1,,,11.8,,1005.5,
2010-04-14 00:00:00,11.8,11.3,17.4,0,,,12.8,,1011.7,
2010-04-15 00:00:00,6.3,5.9,7.4,6.6,,,9.4,,1021.4,
2010-04-16 00:00:00,4,3.6,7.1,5.1,,,12.4,,1025.9,
2010-04-17 00:00:00,7.9,1.4,11.5,27.9,,,12.2,,1021.6,
2010-04-18 00:00:00,13.3,6,16.5,0,,,8.8,,1026.1,
2010-04-19 00:00:00,16.3,9.6,20,0,,,9.7,,1024.9,
2010-04-20 00:00:00,15.7,13.3,18.1,,,,11.1,,1017.4,
2010-04-21 00:00:00,17.6,14.3,25.5,,,,10.2,,1012.3,
2010-04-22 00:00:00,7.7,7.1,9.1,0,,,12.5,,1015,
2010-04-23 00:00:00,8.4,6.9,10.1,22.6,,,6.7,,1008.8,
2010-04-24 00:00:00,11.5,7.2,16.7,2.5,,,9.3,,1016.4,
2010-04-25 00:00:00,13.6,7.5,16.7,0,,,10.8,,1024.1,
2010-04-26 00:00:00,14.2,9.2,19.9,0,,,11.5,,1026.5,
2010-04-27 00:00:00,13.4,10.3,15.7,0,,,8.7,,1025.5,
2010-04-28 00:00:00,14,12.5,15.4,,,,10.1,,1015,
2010-04-29 00:00:00,16.8,14.3,23.4,8.4,,,18.4,,1009.3,
2010-04-30 00:00:00,15.6,10.9,20,0,,,10.9,,1011.5,
2010-05-01 00:00:00,16.7,11.4,20.1,0,,,10.1,,1014.1,
2010-05-02 00:00:00,18.4,12.8,22.1,0,,,10.6,,1017.5,
2010-05-03 00:00:00,20,14.3,24,0,,,14.2,,1018.3,
2010-05-04 00:00:00,20.7,17.7,24.7,0,,,9.9,,1014.4,
2010-05-05 00:00:00,22.5,16.8,27.6,0,,,8.5,,1013.5,
2010-05-06 00:00:00,22.2,19.7,27.8,0,,,16.6,,1012.2,
2010-05-07 00:00:00,19.7,19,22.3,0,,,18.7,,1005.2,
2010-05-08 00:00:00,19.7,16,23.7,6.1,,,14.6,,1005.3,
2010-05-09 00:00:00,20.3,16.4,26.6,0,,,9.7,,1010.8,
2010-05-10 00:00:00,19.9,15.4,22.5,0,,,9.4,,1014.1,
2010-05-11 00:00:00,15.8,15.4,17.7,1.5,,,7.7,,1010,
2010-05-12 00:00:00,15.8,13.9,21.8,23.6,,,11.2,,1004,
2010-05-13 00:00:00,16.6,11.6,20.9,0,,,14.9,,1008.9,
2010-05-14 00:00:00,15.2,13.2,19.6,0,,,11,,1013.9,
2010-05-15 00:00:00,15.5,12.3,19.3,0,,,10.6,,1020.2,
2010-05-16 00:00:00,18.2,13.9,21.3,0,,,10.2,,1020.5,
2010-05-17 00:00:00,21.4,15.8,26,0,,,9.7,,1020.2,
2010-05-18 00:00:00,22,17.2,26.3,0,,,16.2,,1017.1,
2010-05-19 00:00:00,19.9,19.1,22.9,,,,19.3,,1014.3,
2010-05-20 00:00:00,20.1,18.8,22,,,,10.9,,1010.2,
2010-05-21 00:00:00,24.4,19.6,30.9,10.9,,,10.1,,1009.1,
2010-05-22 00:00:00,23.1,20.4,27.2,0,,,9.3,,1012.9,
2010-05-23 00:00:00,16.8,15.6,19.5,,,,7.5,,1015.5,
2010-05-24 00:00:00,17.9,15.6,21.3,,,,9.8,,1005,
2010-05-25 00:00:00,23.8,18.2,29,7.1,,,15.1,,998.8,
2010-05-26 00:00:00,15.4,13.6,20.2,0,,,11.3,,999.9,
2010-05-27 00:00:00,18.5,13.3,22.2,7.6,,,9.7,,1004.8,
2010-05-28 00:00:00,18.3,15.8,22.4,0.5,,,12.3,,1009.9,
2010-05-29 00:00:00,14.4,14.2,17.2,0,,,10.3,,1011.9,
2010-05-30 00:00:00,15.2,12,16.7,0.5,,,8.9,,1013.2,
2010-05-31 00:00:00,17.4,13.6,21.9,0,,,9.2,,1014.1,
2010-06-01 00:00:00,17.9,13.4,23.2,0,,,11,,1016.8,
2010-06-02 00:00:00,19.6,14.8,24.8,0,,,9.5,,1018.8,
2010-06-03 00:00:00,21.8,15.6,27.3,0,,,9.4,,1018.8,
2010-06-04 00:00:00,21.7,19,26.4,0,,,12.9,,1014.8,
2010-06-05 00:00:00,20.2,17.9,24.2,1,,,10.4,,1012.3,
2010-06-06 00:00:00,22,17.6,26.1,0,,,9.6,,1014.6,
2010-06-07 00:00:00,23.3,19.7,28.2,0,,,9.2,,1016.8,
2010-06-08 00:00:00,20.7,20,23.3,0,,,7.9,,1017,
2010-06-09 00:00:00,20.1,18,22.6,1,,,8.3,,1015,
2010-06-10 00:00:00,23,18,28.2,4.6,,,9.6,,1013.8,
2010-06-11 00:00:00,23.3,19.5,27.2,0,,,10.5,,1015.6,
2010-06-12 00:00:00,24.6,20.8,28.9,0,,,12.4,,1013.9,
2010-06-13 00:00:00,22.2,22,26,0,,,17.7,,1015.6,
2010-06-14 00:00:00,18.7,17.5,21.5,,,,11.8,,1014.2,
2010-06-15 00:00:00,24.3,17.8,27.7,14,,,11.6,,1008.5,
2010-06-16 00:00:00,26.2,22.2,30.3,14.5,,,13,,1001.8,
2010-06-17 00:00:00,26.8,22.9,31.6,0,,,9.7,,1007.6,
2010-06-18 00:00:00,23.3,20.4,28.9,0,,,8.6,,1007.6,
2010-06-19 00:00:00,26.3,20.1,29.8,25.9,,,9.5,,1004.2,
2010-06-20 00:00:00,25.9,24.1,29.1,0,,,14.7,,1004.8,
2010-06-21 00:00:00,26.2,23.2,29,0,,,12,,1003.7,
2010-06-22 00:00:00,25.9,24.4,29.2,0,,,7.9,,1007.4,
2010-06-23 00:00:00,23.8,22.6,25.5,6.6,,,10.3,,1004.9,
2010-06-24 00:00:00,25.2,22.4,28.3,14,,,9.3,,1008,
2010-06-25 00:00:00,26.8,22.3,31.2,0,,,9.2,,1014,
2010-06-26 00:00:00,26.1,24.6,28.7,,,,12,,1016.4,
2010-06-27 00:00:00,27,24.4,29,2.5,,,13,,1011.3,
2010-06-28 00:00:00,28.1,25.2,31.8,0.5,,,6.4,,1007.4,
2010-06-29 00:00:00,25.4,24.1,28.8,6.6,,,8,,1006.6,
2010-06-30 00:00:00,26.4,22.7,28.9,10.4,,,9.9,,1005.8,
2010-07-01 00:00:00,26.6,25.6,29.5,0,,,7.1,,1005.9,
2010-07-02 00:00:00,26.8,23.1,31,0.5,,,9.5,,1005.5,
2010-07-03 00:00:00,26.2,24.3,28.8,0,,,8.5,,1001.8,
2010-07-04 00:00:00,27.3,24.3,31.6,3.6,,,6.9,,994.7,
2010-07-05 00:00:00,26.7,25.1,30.3,8.4,,,10,,996.9,
2010-07-06 00:00:00,27.3,24.2,30.6,3,,,7.6,,999.4,
2010-07-07 00:00:00,25,23,27.8,2.5,,,10.7,,1005.5,
2010-07-08 00:00:00,26.9,22.9,30.1,4.1,,,10,,1009.2,
2010-07-09 00:00:00,25.3,23,27.8,0,,,11.7,,1008.8,
2010-07-10 00:00:00,27.3,23.6,31.1,23.9,,,11.1,,1008.2,
2010-07-11 00:00:00,26.9,24.4,28.9,0,,,12,,1011,
2010-07-12 00:00:00,27,26.3,29.1,5.1,,,23.4,,1007.4,
2010-07-13 00:00:00,22.3,20.3,25.9,2.5,,,8.4,,1013.1,
2010-07-14 00:00:00,27.9,19.9,31.3,4.1,,,14.9,,1013.3,
2010-07-15 00:00:00,28.3,26.4,31.4,0,,,17.5,,1013.9,
2010-07-16 00:00:00,28.6,25.8,31.9,0,,,13.7,,1017.3,
2010-07-17 00:00:00,28.2,26.2,32.1,0,,,13.9,,1020.3,
2010-07-18 00:00:00,28.5,25.6,31.7,0,,,16.7,,1019.4,
2010-07-19 00:00:00,30.1,26.1,34.5,0,,,11.1,,1016.6,
2010-07-20 00:00:00,31.1,27.3,34.5,0,,,9,,1015.9,
2010-07-21 00:00:00,31.4,28.3,36.3,0,,,9.8,,1015.4,
2010-07-22 00:00:00,31.2,27.8,36.1,0,,,10.3,,1013.7,
2010-07-23 00:00:00,31,26.8,35.7,1,,,9.5,,1011.9,
2010-07-24 00:00:00,30.6,28,35.8,0,,,10,,1012.1,
2010-07-25 00:00:00,29.1,25.9,34.4,0,,,9,,1013.5,
2010-07-26 00:00:00,28.8,25.5,33.3,0,,,10.8,,1014.6,
2010-07-27 00:00:00,30.2,26.1,33.8,0.5,,,12.9,,1013.2,
2010-07-28 00:00:00,29.4,,34.2,0,,,17.9,,1011.4,
2010-07-29 00:00:00,25.9,25.1,26.8,0.5,,,21.8,,1007.7,
2010-07-30 00:00:00,27.6,25.3,29.2,9.4,,,15.7,,1005.4,
2010-07-31 00:00:00,29.3,26.8,32.2,1,,,7.3,,1006.6,
2010-08-01 00:00:00,30.1,27.4,34.1,0,,,9.3,,1007.2,
2010-08-02 00:00:00,29.2,28.1,32.2,0,,,15.2,,1007.4,
2010-08-03 00:00:00,29.5,27.4,33.3,0,,,18.8,,1009.3,
2010-08-04 00:00:00,29.9,27.4,33.8,0,,,17.8,,1014,
2010-08-05 00:00:00,30,27.7,33.4,0,,,18,,1018.3,
2010-08-06 00:00:00,29.2,27.7,33.6,,,,15.6,,1019.9,
2010-08-07 00:00:00,29.4,26.4,33.2,0,,,15.4,,1017.5,
2010-08-08 00:00:00,28,27.5,32.5,0,,,11.4,,1015.6,
2010-08-09 00:00:00,27,23.6,28.9,24.4,,,10.6,,1016.1,
2010-08-10 00:00:00,28,26,30.5,0,,,11.5,,1015.3,
2010-08-11 00:00:00,29.2,26.9,31.9,2,,,17,,1011.7,
2010-08-12 00:00:00,28.7,27.1,32.3,0,,,22.6,,1004.1,
2010-08-13 00:00:00,28,27,30.3,0.5,,,9.6,,1007.3,
2010-08-14 00:00:00,30.1,26.8,32.6,0,,,9.7,,1008.3,
2010-08-15 00:00:00,31.4,28.7,35.5,0,,,11.1,,1009,
2010-08-16 00:00:00,32.6,28.1,36.3,0,,,8,,1009.1,
2010-08-17 00:00:00,31.6,29.1,37.2,0,,,9.7,,1010.9,
2010-08-18 00:00:00,29.9,27.9,35.1,0,,,9.8,,1015.9,
2010-08-19 00:00:00,28.3,26.5,33.1,0,,,10.7,,1021.2,
2010-08-20 00:00:00,28.1,25.5,31.8,0,,,9.8,,1020.9,
2010-08-21 00:00:00,28.8,26.2,32.8,0,,,9.8,,1017.2,
2010-08-22 00:00:00,30.1,26.5,34.6,0,,,11.9,,1014.1,
2010-08-23 00:00:00,30.3,27.2,35.1,0,,,11.6,,1013.7,
2010-08-24 00:00:00,29.7,27.5,33.9,0,,,15,,1014,
2010-08-25 00:00:00,30.1,27.7,33.8,0,,,10.3,,1014.5,
2010-08-26 00:00:00,29.8,27.3,34.7,0,,,11.6,,1016.5,
2010-08-27 00:00:00,30.1,27.1,33.8,0,,,9.6,,1018.3,
2010-08-28 00:00:00,29.9,27.5,34.7,0,,,12.6,,1018.1,
2010-08-29 00:00:00,30.4,26.4,34.4,0,,,8.1,,1015.5,
2010-08-30 00:00:00,30.5,27.4,34.8,0,,,7.8,,1012.5,
2010-08-31 00:00:00,30.7,27.5,35.8,0,,,9.6,,1014.1,
2010-09-01 00:00:00,30.4,27.5,35.9,0,,,10.3,,1018.6,
2010-09-02 00:00:00,29.9,28,34.6,0,,,12.2,,1019,
2010-09-03 00:00:00,31.2,26.8,34.5,0,,,11.8,,1014.3,
2010-09-04 00:00:00,30.7,28.7,35.9,0,,,11.3,,1013.6,
2010-09-05 00:00:00,30,28.2,34.3,0,,,10.4,,1014.9,
2010-09-06 00:00:00,29.8,27.9,34.1,0,,,16.4,,1012.6,
2010-09-07 00:00:00,30.7,27.8,35.7,0,,,16,,1007.5,
2010-09-08 00:00:00,24.2,22.9,27,0.5,,,11.2,,1008.3,
2010-09-09 00:00:00,25,22,28.6,102.6,,,10.8,,1012.1,
2010-09-10 00:00:00,26.6,23.4,29.4,0,,,8.6,,1011.9,
2010-09-11 00:00:00,28.9,24.7,31.7,0,,,8.2,,1010.6,
2010-09-12 00:00:00,27.6,25.2,31.7,0,,,10,,1008.5,
2010-09-13 00:00:00,28.3,25,33.2,0,,,7.7,,1004.4,
2010-09-14 00:00:00,24.8,22.5,30.4,1,,,11.6,,1009.6,
2010-09-15 00:00:00,22.6,20.7,25.7,3.6,,,10.6,,1015.7,
2010-09-16 00:00:00,20.6,19.5,21.9,94,,,10.2,,1010.9,
2010-09-17 00:00:00,25.6,19.7,29.1,5.1,,,5.2,,1008.3,
2010-09-18 00:00:00,25.8,23.1,29.6,0,,,8.1,,1012.6,
2010-09-19 00:00:00,26.5,22.9,29.7,0,,,7.6,,1011.5,
2010-09-20 00:00:00,25.6,24.4,28.8,0,,,5.8,,1012.1,
2010-09-21 00:00:00,28.5,23.5,31.7,0.5,,,6.5,,1009.4,
2010-09-22 00:00:00,27,25.1,32.7,0,,,10.6,,1006.2,
2010-09-23 00:00:00,17.9,16.9,22.2,,,,10.9,,1009,
2010-09-24 00:00:00,17.3,16.7,20.2,13,,,11.8,,1015.2,
2010-09-25 00:00:00,18.4,13.9,22,17.5,,,12.7,,1009.3,
2010-09-26 00:00:00,19.3,14.8,24.6,0,,,9.5,,1020,
2010-09-27 00:00:00,16.4,15.7,17.7,,,,12.4,,1021.3,
2010-09-28 00:00:00,18.7,16,22.2,,,,8.8,,1009.8,
2010-09-29 00:00:00,22.1,19.7,25.6,8.9,,,11.9,,1016.8,
2010-09-30 00:00:00,18.6,18.3,19.3,0,,,6.9,,1020.2,
2010-10-01 00:00:00,21.3,18.1,24.2,16.5,,,7.6,,1020.4,
2010-10-02 00:00:00,20.7,19.2,24.9,0,,,9.6,,1022.4,
2010-10-03 00:00:00,21.2,17.3,24.9,0,,,7.7,,1018.1,
2010-10-04 00:00:00,20.8,18.1,22.6,3,,,6.8,,1008.9,
2010-10-05 00:00:00,22.7,19.5,26.9,0,,,10.3,,1008.6,
2010-10-06 00:00:00,21.6,19.8,25.7,0,,,10.5,,1014.8,
2010-10-07 00:00:00,21.3,18,24.8,0,,,10.9,,1021.1,
2010-10-08 00:00:00,20.4,19.3,25,0,,,10.3,,1023.1,
2010-10-09 00:00:00,17.6,16.9,19,,,,9.9,,1017.2,
2010-10-10 00:00:00,20.6,16.8,23.6,82,,,5.5,,1006.7,
2010-10-11 00:00:00,23.7,17.8,28.3,0.5,,,9,,1012.2,
2010-10-12 00:00:00,22.8,19.6,25.8,3,,,6.8,,1014.4,
2010-10-13 00:00:00,22.6,20.9,26.1,2.5,,,7,,1011.5,
2010-10-14 00:00:00,21.1,19.5,23.4,1,,,8.5,,1010.5,
2010-10-15 00:00:00,21.3,19.5,23.6,0,,,6.3,,1009.3,
2010-10-16 00:00:00,21.2,18.6,24.8,1.5,,,8.1,,1016,
2010-10-17 00:00:00,20.6,18.7,23.3,0,,,7.3,,1020.2,
2010-10-18 00:00:00,19.2,17.3,22.7,0,,,8.1,,1024.3,
2010-10-19 00:00:00,18.9,16.7,20.6,0,,,8.5,,1026.3,
2010-10-20 00:00:00,19.1,17.9,20,,,,8.5,,1021.4,
2010-10-21 00:00:00,18,17.9,18.7,0.5,,,7.4,,1015.7,
2010-10-22 00:00:00,16.7,16.3,19.3,2.5,,,10.6,,1020.5,
2010-10-23 00:00:00,16.4,13.2,20.2,0,,,8,,1023.8,
2010-10-24 00:00:00,15.5,13.6,18.4,0,,,7.3,,1018.7,
2010-10-25 00:00:00,19.3,13.7,21.4,17,,,5.7,,1005.2,
2010-10-26 00:00:00,14.2,12.9,19.8,1.5,,,10.2,,1008.3,
2010-10-27 00:00:00,12.2,10.9,15.8,1,,,13.6,,1023.7,
2010-10-28 00:00:00,10,9.4,11,,,,14,,1020.8,
2010-10-29 00:00:00,13.9,9.9,16.1,33,,,10.4,,1021.5,
2010-10-30 00:00:00,12.2,11.2,14.2,,,,13.7,,1022.8,
2010-10-31 00:00:00,16,12.7,18.1,38.6,,,9.8,,1019.3,
2010-11-01 00:00:00,16.4,14.2,19.6,51.6,,,9.8,,1004,
2010-11-02 00:00:00,16.2,12.2,20.7,0,,,10.2,,1007.1,
2010-11-03 00:00:00,13.8,12.2,18.7,0,,,10.2,,1017.2,
2010-11-04 00:00:00,11.9,9.6,15,0,,,6.6,,1022.4,
2010-11-05 00:00:00,14.6,8.5,19.2,0,,,6.6,,1019.2,
2010-11-06 00:00:00,15.9,10,19.7,0,,,7.7,,1021.4,
2010-11-07 00:00:00,14.8,12.6,18.6,0,,,6.4,,1018.4,
2010-11-08 00:00:00,16.3,12.4,20.2,0,,,7.2,,1011.5,
2010-11-09 00:00:00,16.1,12.7,22.4,0,,,10.6,,1003,
2010-11-10 00:00:00,14.1,9.5,18.9,0,,,7.4,,1010.6,
2010-11-11 00:00:00,14.3,10,17.9,0,,,9.1,,1019,
2010-11-12 00:00:00,16.1,10.3,20.6,0,,,9,,1019.4,
2010-11-13 00:00:00,16.4,12.9,19,0,,,7.5,,1027.3,
2010-11-14 00:00:00,15,14.1,18.4,0,,,6.9,,1021.7,
2010-11-15 00:00:00,10.2,7.3,16,0,,,10,,1016.4,
2010-11-16 00:00:00,10.4,7.1,12.9,7.1,,,6.8,,1023.3,
2010-11-17 00:00:00,8.8,7,9.6,0,,,11.5,,1020.7,
2010-11-18 00:00:00,10.5,8.9,14.9,4.6,,,10.7,,1019.7,
2010-11-19 00:00:00,12.5,7,15.6,0,,,9,,1022,
2010-11-20 00:00:00,13.6,9.3,16.7,0,,,8.3,,1018.9,
2010-11-21 00:00:00,15.1,10.2,17,0,,,7.1,,1018,
2010-11-22 00:00:00,13.8,12.5,15.4,0,,,7.7,,1014,
2010-11-23 00:00:00,12.8,11.7,17.3,21.6,,,10.9,,1010.2,
2010-11-24 00:00:00,10.7,9.4,14.3,0.5,,,7.9,,1019.2,
2010-11-25 00:00:00,11.2,7,14.1,0,,,6.8,,1018.4,
2010-11-26 00:00:00,13,9.5,16,10.9,,,6.4,,1011.4,
2010-11-27 00:00:00,11.4,10.2,14.5,0,,,8.4,,1014.2,
2010-11-28 00:00:00,13.4,7.9,19.7,0,,,8,,1013.1,
2010-11-29 00:00:00,12.3,7.9,16,0,,,8.5,,1017.7,
2010-11-30 00:00:00,12.5,8.9,15.3,0,,,10.7,,1021.3,
2010-12-01 00:00:00,13.3,10.1,17.3,0,,,6.9,,1020.8,
2010-12-02 00:00:00,15.3,9.5,17.7,0,,,7.4,,1023.9,
2010-12-03 00:00:00,15.8,12.6,23.7,74.4,,,16.8,,1001.8,
2010-12-04 00:00:00,11.9,10,16.4,2,,,9.3,,1010.6,
2010-12-05 00:00:00,12.1,7.2,16.3,0,,,6,,1016.5,
2010-12-06 00:00:00,13.2,9.4,16.7,0,,,7,,1012.8,
2010-12-07 00:00:00,10.7,9.2,15.9,0,,,10.4,,1005,
2010-12-08 00:00:00,9.1,6.4,13.3,7.6,,,13.8,,1004.4,
2010-12-09 00:00:00,9.8,5.1,13.2,0,,,6.5,,1002.4,
2010-12-10 00:00:00,10.2,7.6,13.1,0,,,11.3,,1014.8,
2010-12-11 00:00:00,14.2,5.8,18.4,0,,,11.8,,1012.4,
2010-12-12 00:00:00,11.4,10,14.4,0,,,10.2,,1019.5,
2010-12-13 00:00:00,8.3,7.2,10.2,,,,10.3,,1021.5,
2010-12-14 00:00:00,12.2,7.5,13.6,16.5,,,8.2,,1004.2,
2010-12-15 00:00:00,9,6.9,13.9,1.5,,,9.4,,1004.4,
2010-12-16 00:00:00,5.4,4.9,7.1,0,,,8,,1008.7,
2010-12-17 00:00:00,7.3,3.4,10.8,0,,,7.3,,1010.1,
2010-12-18 00:00:00,8.3,3.8,13.6,0,,,8.9,,1014.4,
2010-12-19 00:00:00,7.9,4.7,10.2,0,,,7.5,,1024.8,
2010-12-20 00:00:00,11.4,6.3,15.9,0,,,7.2,,1015.2,
