date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-01-01 00:00:00,8.2,4.8,11.4,0,,,8.5,,1016.2,
2025-01-02 00:00:00,7.7,2.4,13.6,0,,,6,,1015.3,
2025-01-03 00:00:00,5.6,4.2,6.8,1.6,,,7.8,,1014.8,
2025-01-04 00:00:00,5.1,1.9,9.3,0,,,7.4,,1019.3,
2025-01-05 00:00:00,4.6,0.5,9.3,0,,,6.2,,1023.2,
2025-01-06 00:00:00,4.4,1.6,7.8,25.9,,,6.7,,1015.1,
2025-01-07 00:00:00,8,4.1,12.9,0,,,7.5,,1000.9,
2025-01-08 00:00:00,6.8,2.9,11.3,0,,,7.7,,1008.1,
2025-01-09 00:00:00,6.8,3.5,12,0,,,11.2,,1007.6,
2025-01-10 00:00:00,4.6,1.2,8.8,0,,,12.3,,1013.8,
2025-01-11 00:00:00,5.2,0.8,10.6,0,,,7.4,,1021,
2025-01-12 00:00:00,5.2,2.9,7.9,0,,,6.1,,1019.2,
2025-01-13 00:00:00,6.9,1.4,12.9,0,,,11.4,,1016.5,
2025-01-14 00:00:00,6.4,1.6,12.4,0,,,5.4,,1018.6,
2025-01-15 00:00:00,7.7,3,14.7,0,,,10.7,,1012,
2025-01-16 00:00:00,4.6,3.1,7.6,0,,,8.5,,1017.2,
2025-01-17 00:00:00,4.9,1.1,9.3,0,,,13.2,,1017.4,
2025-01-18 00:00:00,4.6,1.6,8.8,0,,,7.7,,1023.6,
2025-01-19 00:00:00,5.8,1.8,8.5,0.9,,,7.3,,1020.8,
2025-01-20 00:00:00,9.1,5.2,13.4,1.4,,,5.8,,1012.3,
2025-01-21 00:00:00,9.4,7.5,13.3,0.5,,,7.6,,1015.3,
2025-01-22 00:00:00,8.3,4.6,12.7,0,,,7.3,,1020,
2025-01-23 00:00:00,8.6,4.8,13.9,0,,,6.4,,1021.8,
2025-01-24 00:00:00,9.2,4.7,13.8,4.7,,,8.1,,1021.3,
2025-01-25 00:00:00,6.9,5.4,8.9,0.8,,,8.2,,1020.7,
2025-01-26 00:00:00,7,3.6,11.7,0,,,11.7,,1017.8,
2025-01-27 00:00:00,6.3,2.7,9.5,0,,,7,,1014.7,
2025-01-28 00:00:00,8.4,4.8,12.8,0.4,,,7.3,,1007.5,
2025-01-29 00:00:00,7.1,3.3,11.9,0,,,10.4,,1009.6,
2025-01-30 00:00:00,6.4,1.9,11,0,,,6.6,,1013.2,
2025-01-31 00:00:00,7.1,2.9,12.1,0,,,8.8,,1019.5,
2025-02-01 00:00:00,7.4,3.3,11.3,0,,,6.7,,1021.2,
2025-02-02 00:00:00,4.8,3.2,8.8,6.9,,,7.8,,1016.8,
2025-02-03 00:00:00,6.1,4.2,9,0,,,6.1,,1008.3,
2025-02-04 00:00:00,6.1,3.1,10.1,1.8,,,9.3,,999.4,
2025-02-05 00:00:00,4.1,0.6,7.9,0.3,,,11.9,,1001.4,
2025-02-06 00:00:00,4,-0.3,8.7,0,,,9.6,,1008.3,
2025-02-07 00:00:00,4.8,0,10.2,0,,,9.7,,1006.9,
2025-02-08 00:00:00,4.6,0.6,9.1,0,,,16.5,,1006.7,
2025-02-09 00:00:00,5.1,1.2,11.1,0,,,11,,1014.8,
2025-02-10 00:00:00,5.4,-0.1,11.1,0,,,7.6,,1016.3,
2025-02-11 00:00:00,5.2,0.7,9.7,0,,,12.9,,1020.1,
2025-02-12 00:00:00,6.3,1.3,11.4,0,,,9,,1017.3,
2025-02-13 00:00:00,7.8,3.6,12.6,2.5,,,16.5,,1004.6,
2025-02-14 00:00:00,7.5,2.5,12.4,0,,,9.3,,1014.5,
2025-02-15 00:00:00,9.4,5.5,13.2,0,,,10.3,,1018.2,
2025-02-16 00:00:00,11.3,7.6,16.2,0,,,7.1,,1011.1,
2025-02-17 00:00:00,9.6,4.4,14.3,0,,,11.7,,1004.8,
2025-02-18 00:00:00,5,2.4,8.5,0,,,15.1,,1010.4,
2025-02-19 00:00:00,4,0.6,8.1,0,,,14,,1013.5,
2025-02-20 00:00:00,4.5,-0.9,9.7,0,,,9.5,,1018.9,
2025-02-21 00:00:00,5.2,1.1,10,0,,,10.4,,1020.6,
2025-02-22 00:00:00,4.5,1.7,8.3,0,,,10.6,,1019.9,
2025-02-23 00:00:00,5.1,0.5,10.2,0,,,10.2,,1020.7,
2025-02-24 00:00:00,4.8,0.3,9.6,0,,,12.5,,1018.1,
2025-02-25 00:00:00,6.9,1.4,11.8,0,,,11.1,,1023.2,
2025-02-26 00:00:00,10.5,4.7,16.9,0,,,9.4,,1015.4,
2025-02-27 00:00:00,10.2,4.8,15.3,0,,,10.5,,1019.6,
2025-02-28 00:00:00,10.9,6.3,16.1,0,,,6.5,,1019.6,
2025-03-01 00:00:00,13.2,7.3,19.2,0,,,10.1,,1019.3,
2025-03-02 00:00:00,14.5,8.2,20.5,0,,,6.8,,1014.2,
2025-03-03 00:00:00,6.5,1.9,13.9,26.4,,,13.2,,1016.7,
2025-03-04 00:00:00,2.4,0.5,4.8,7.1,,,8.4,,1026.5,
2025-03-05 00:00:00,5,0.9,8.3,15.7,,,11.4,,1016.2,
2025-03-06 00:00:00,9.1,7,11.4,0.7,,,12.7,,1011.1,
2025-03-07 00:00:00,7.1,3.5,11,0.1,,,16.6,,1019.8,
2025-03-08 00:00:00,3.3,0.5,5.8,4.7,,,7.2,,1027.8,
2025-03-09 00:00:00,6.8,1.6,12.7,0,,,8.8,,1026,
2025-03-10 00:00:00,9,3.3,14,0,,,9.9,,1029.5,
2025-03-11 00:00:00,10.3,6.8,13.4,1.4,,,7.6,,1024.9,
2025-03-12 00:00:00,11.5,8.9,14.5,15.8,,,6.1,,1018.1,
2025-03-13 00:00:00,14.6,9.7,19.4,1.3,,,7.3,,1012.8,
2025-03-14 00:00:00,12.9,8.8,18.2,0,,,11.6,,1020.9,
2025-03-15 00:00:00,9,7.1,11,,,,7.9,,1025.3,
2025-03-16 00:00:00,6.3,4.9,7.7,,,,10.8,,1008.8,
2025-03-17 00:00:00,10.1,6.8,15.5,,,,10.4,,999.8,
2025-03-18 00:00:00,8.6,4.9,12.3,,,,11.6,,1013,
2025-03-19 00:00:00,5.7,0.7,9.8,,,,14.2,,1009.4,
2025-03-20 00:00:00,8.3,4.4,13.2,,,,8.1,,1017.7,
2025-03-21 00:00:00,11,4.3,17.3,,,,9.4,,1012.2,
