date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-01-01 00:00:00,5.9,0.9,10.7,0,,,8,,1023,
2019-01-02 00:00:00,5.6,2.7,10.9,0,,,10.4,,1020.5,
2019-01-03 00:00:00,4.9,-0.3,10.9,0,,,10.5,,1023,
2019-01-04 00:00:00,5.1,0.2,9.8,0,,,7.1,,1026.3,
2019-01-05 00:00:00,8.2,0.9,14,0,,,6.9,,1013.8,
2019-01-06 00:00:00,4.4,3.6,8,0,,,11.4,,1018.1,
2019-01-07 00:00:00,5.5,0.4,10.6,0,,,9,,1019.4,
2019-01-08 00:00:00,5.3,0.7,9.8,0,,,5.7,,1015.7,
2019-01-09 00:00:00,3.3,2.2,8,0,,,17.3,,1019,
2019-01-10 00:00:00,2,-0.7,4.9,,,,6.6,,1018.3,
2019-01-11 00:00:00,7.1,-0.3,12.2,0,,,10,,1017.2,
2019-01-12 00:00:00,4.8,2.7,6.2,0,,,7.3,,1019.9,
2019-01-13 00:00:00,5.7,4.2,10.1,0,,,8.5,,1018.9,
2019-01-14 00:00:00,5.3,2,9.8,0,,,6.9,,1022.9,
2019-01-15 00:00:00,5.9,0.4,10.3,0,,,7.6,,1020,
2019-01-16 00:00:00,6.6,1.8,11.3,0.5,,,9.9,,1011.9,
2019-01-17 00:00:00,6.8,2,11.6,0,,,8.5,,1010.7,
2019-01-18 00:00:00,5.8,2.9,10,0,,,14.2,,1016.1,
2019-01-19 00:00:00,6.4,1.9,11.7,0,,,9.1,,1020.1,
2019-01-20 00:00:00,7.4,1.8,12,0,,,8.5,,1008.2,
2019-01-21 00:00:00,4.9,3.1,10.5,0,,,12.2,,1009.5,
2019-01-22 00:00:00,5.5,-0.2,10.6,0,,,9.2,,1011.8,
2019-01-23 00:00:00,7.4,1.7,11.2,0,,,8.6,,1012.3,
2019-01-24 00:00:00,5.8,4.3,10.2,0,,,15.7,,1012.6,
2019-01-25 00:00:00,5.8,3.5,10,0,,,10.6,,1015,
2019-01-26 00:00:00,4.1,1.5,9.9,0,,,15.6,,1006.8,
2019-01-27 00:00:00,4.9,1.8,9.7,0,,,16,,1016.7,
2019-01-28 00:00:00,7.6,0,13.2,0,,,9.6,,1013.1,
2019-01-29 00:00:00,5.2,3.4,9.9,0,,,18.8,,1016.9,
2019-01-30 00:00:00,5.4,0.2,10,0,,,6.9,,1023.4,
2019-01-31 00:00:00,5,1.7,11.2,0,,,6.3,,1009.1,
2019-02-01 00:00:00,3.4,1.8,8.3,15.5,,,14.8,,1010.5,
2019-02-02 00:00:00,7.2,-0.9,12.6,0,,,7.4,,1017.6,
2019-02-03 00:00:00,8.2,3.4,13.2,,,,7.5,,1018.2,
2019-02-04 00:00:00,10.6,7,19.4,0,,,15.4,,1008.6,
2019-02-05 00:00:00,6.7,5.5,8.8,0,,,8,,1023,
2019-02-06 00:00:00,5.2,4.2,7.7,1,,,8.3,,1016.3,
2019-02-07 00:00:00,10.4,3.9,16.5,14,,,7.6,,1009.9,
2019-02-08 00:00:00,4.3,3.8,8,0,,,13.3,,1014.3,
2019-02-09 00:00:00,0.4,-0.5,1.1,0.5,1,,9.8,,1017.8,
2019-02-10 00:00:00,4.1,-1.2,7.9,1.5,1,,11.1,,1022.9,
2019-02-11 00:00:00,3,0.6,4.3,,,,7,,1024.6,
2019-02-12 00:00:00,6,0.9,11.1,0,,,9.6,,1023,
2019-02-13 00:00:00,5,3.4,8.6,0,,,8.2,,1022.8,
2019-02-14 00:00:00,4.6,2.1,7.9,,,,13.7,,1025.1,
2019-02-15 00:00:00,2.9,0.6,5.1,,,,7.1,,1023.7,
2019-02-16 00:00:00,6.7,2.4,12.5,,,,7.7,,1010.2,
2019-02-17 00:00:00,6.3,3.8,11.8,0,,,14.5,,1015.3,
2019-02-18 00:00:00,9.3,2,14.6,0,,,8.9,,1023.3,
2019-02-19 00:00:00,9.1,6.4,12.8,0,,,7.4,,1021.9,
2019-02-20 00:00:00,12.2,5.4,19.5,1.5,,,8.3,,1010.8,
2019-02-21 00:00:00,9.4,7.7,14.8,0.5,,,13.5,,1017,
2019-02-22 00:00:00,9.9,4.1,13.7,0,,,8.8,,1018.6,
2019-02-23 00:00:00,9,6.3,14,,,,13.9,,1014.1,
2019-02-24 00:00:00,10.2,2.3,13.6,0,,,9.2,,1022.5,
2019-02-25 00:00:00,12.1,6.6,17.1,0,,,6.7,,1015.3,
2019-02-26 00:00:00,8.6,8.1,12.5,0,,,9.8,,1017.5,
2019-02-27 00:00:00,7.7,4,10.6,0,,,7.8,,1024.1,
2019-02-28 00:00:00,6.9,5.1,7.6,2.5,,,8.8,,1015,
2019-03-01 00:00:00,9.1,6.5,13.1,22.1,,,6.8,,1014.6,
2019-03-02 00:00:00,10.3,6.8,14.7,0,,,12.9,,1018.4,
2019-03-03 00:00:00,6.9,4.4,10.2,,,,9,,1016.6,
2019-03-04 00:00:00,6.8,5.8,9.5,27.4,,,11.9,,1005.7,
2019-03-05 00:00:00,10.8,4.3,15.8,13,,,8.9,,1017.6,
2019-03-06 00:00:00,10.8,8,14.2,0,,,5.7,,1017.3,
2019-03-07 00:00:00,6.9,4.7,10.3,14.5,,,9,,1004.3,
2019-03-08 00:00:00,6.9,4,12.5,16.5,,,17.6,,1018.5,
2019-03-09 00:00:00,11.9,2.3,16.9,0,,,12.8,,1024.2,
2019-03-10 00:00:00,12.8,6.9,16.4,0,,,7.2,,1017.7,
2019-03-11 00:00:00,12.1,9.6,17.8,38.1,,,12.3,,997.2,
2019-03-12 00:00:00,12.1,8.9,17.1,0.5,,,10.5,,1004.3,
2019-03-13 00:00:00,12,6.8,18.5,,,,11.8,,1005.3,
2019-03-14 00:00:00,8.3,3.3,14.3,0,,,9,,1016.7,
2019-03-15 00:00:00,10.4,4.1,15,0,,,11.5,,1019.5,
2019-03-16 00:00:00,8.2,6.5,13.9,0,,,9.3,,1012.7,
2019-03-17 00:00:00,9.2,3.5,15.3,0,,,9.5,,1016.7,
2019-03-18 00:00:00,10.8,4.1,14.5,0,,,11,,1021.9,
2019-03-19 00:00:00,13.8,6.3,19.2,0,,,7.8,,1016,
2019-03-20 00:00:00,16.4,8.5,21.5,0,,,9.6,,1017.5,
